"Data Provider","The Paleobiology Database"
"Data Source","The Paleobiology Database"
"Data License","Creative Commons CC-BY"
"License URL","http://creativecommons.org/licenses/by/4.0/"
"Documentation URL","http://paleobiodb.org/data1.2/occs/list_doc.html"
"Data URL","http://paleobiodb.org/data1.2/occs/list.csv?datainfo&rowcount&base_name=cetacea"
"Access Time","Fri 2017-02-03 02:22:27 GMT"
"Title","PBDB Data Service"
"Parameters:"
"","base_name","cetacea"
"","timerule","major"
"","taxon_status","all"
"Elapsed Time","0.195"
"Records Found","4217"
"Records Returned","4217"
"Records:"
"occurrence_no","record_type","reid_no","flags","collection_no","identified_name","identified_rank","identified_no","difference","accepted_name","accepted_rank","accepted_no","early_interval","late_interval","max_ma","min_ma","reference_no"
"502051","occ","19488","","51019","Balaenoptera physalus","species","64490","","Balaenoptera physalus","species","72269","Late Pleistocene","","0.126","0.0117","13616"
"502052","occ","","","51020","Megaptera boops","species","92137","subjective synonym of","Megaptera novaeangliae","species","64491","Late Pleistocene","","0.126","0.0117","35031"
"502053","occ","","","51021","Megaptera novaeangliae","species","70685","","Megaptera novaeangliae","species","64491","Late Pleistocene","","0.126","0.0117","13616"
"502054","occ","","","51022","Balaena mysticetus","species","64683","","Balaena mysticetus","species","64683","Late Pleistocene","","0.126","0.0117","13616"
"502067","occ","","","51030","Physeter sp.","genus","36807","","Physeter","genus","36807","Holocene","","0.0117","0","13616"
"502068","occ","","","51031","Balaenoptera sp.","genus","36678","","Balaenoptera","genus","36678","Holocene","","0.0117","0","13616"
"502069","occ","","","51032","Balaena sp. ?","genus","36676","","Balaena","genus","36676","Holocene","","0.0117","0","13616"
"502666","occ","","","51103","Squalodon sp.","genus","36852","","Squalodon","genus","36852","Chattian","","28.1","23.03","13625"
"502667","occ","","","51105","Squalodon sp.","genus","36852","","Squalodon","genus","36852","Chattian","","28.1","23.03","13625"
"502719","occ","","","13063","Delphinidae indet.","family","42953","","Delphinidae","family","42953","Langhian","","15.97","13.82","13629"
"502720","occ","13269","","13063","Phocaenidae indet.","family","42964","obsolete variant of","Phocoenidae","family","102804","Langhian","","15.97","13.82","12845"
"502721","occ","","","51107","Delphinidae indet.","family","42953","","Delphinidae","family","42953","Middle Miocene","","15.97","11.608","13629"
"502723","occ","","","46167","Scaldicetus n. sp. macgeei","species","66046","","Scaldicetus macgeei","species","66046","Messinian","","7.246","5.333","13630"
"502724","occ","","","51108","Eurhinodelphis n. sp. minoensis","species","66047","nomen dubium","Odontoceti","suborder","42937","Early Miocene","Middle Miocene","23.03","11.608","13631"
"502725","occ","","","46950","Eurhinodelphis informal sp. A","genus","36717","obsolete variant of","Eurhinodelphis","genus","36717","Burdigalian","","20.44","15.97","13631"
"502726","occ","","","51109","Eurhinodelphis informal sp. B","genus","36717","obsolete variant of","Eurhinodelphis","genus","36717","Burdigalian","","20.44","15.97","13631"
"502728","occ","","","51110","Cophocetus ? sp.","genus","36697","","Cophocetus","genus","36697","Langhian","Serravallian","15.97","11.62","13632"
"502729","occ","","","51110","Delphinidae indet.","family","42953","","Delphinidae","family","42953","Langhian","Serravallian","15.97","11.62","13632"
"502730","occ","","","51111","Cetacea indet.","order","36652","","Cetacea","order","36652","Pliocene","","5.333","2.588","13632"
"502731","occ","","","51112","Cetacea indet.","order","36652","","Cetacea","order","36652","Pliocene","","5.333","2.588","13632"
"502732","occ","","","51113","Cetacea indet.","order","36652","","Cetacea","order","36652","Pliocene","","5.333","2.588","13632"
"504063","occ","","","51189","Cetacea indet.","order","36652","","Cetacea","order","36652","Late Miocene","","11.608","5.333","13638"
"504612","occ","","","51304","Orca n. sp. paleorca","species","66122","","Orca paleorca","species","66122","Calabrian","","1.806","0.781","13658"
"504668","occ","","","51310","Megaptera cf. novaeangliae","species","70685","","Megaptera novaeangliae","species","64491","Holocene","","0.0117","0","13662"
"506095","occ","13167","","51327","cf. Parietobalaena sp.","genus","36797","","Parietobalaena","genus","36797","Langhian","","15.97","13.82","13672"
"506096","occ","","","51328","Balaenoptera sp.","genus","36678","","Balaenoptera","genus","36678","Zanclean","","5.333","3.6","13672"
"506097","occ","","","51328","Megaptera sp.","genus","36760","","Megaptera","genus","36760","Zanclean","","5.333","3.6","13672"
"506098","occ","","","51328","Balaenidae indet.","family","42978","","Balaenidae","family","42978","Zanclean","","5.333","3.6","12558"
"506099","occ","","","51328","Physeteridae indet.","family","42967","","Physeteridae","family","42967","Zanclean","","5.333","3.6","12558"
"506100","occ","","","51328","Ziphiidae indet.","family","42951","","Ziphiidae","family","42951","Zanclean","","5.333","3.6","12558"
"506101","occ","","","51328","Delphinidae indet.","family","42953","","Delphinidae","family","42953","Zanclean","","5.333","3.6","13672"
"506102","occ","","","51329","cf. Cetotheriidae indet.","family","42973","","Cetotheriidae","family","66751","Middle Miocene","","15.97","11.608","12558"
"506103","occ","","","51329","Balaenopteridae indet.","family","42977","","Balaenopteridae","family","42977","Middle Miocene","","15.97","11.608","12558"
"506104","occ","","","51329","Physeteridae indet.","family","42967","","Physeteridae","family","42967","Middle Miocene","","15.97","11.608","12558"
"506105","occ","","","51330","Squalodontidae indet.","family","42939","","Squalodontidae","family","42939","Early Miocene","Middle Miocene","23.03","11.608","12558"
"506106","occ","","","51330","Physeteridae indet.","family","42967","","Physeteridae","family","42967","Early Miocene","Middle Miocene","23.03","11.608","12558"
"506107","occ","","","51330","Cetotheriidae indet.","family","42973","","Cetotheriidae","family","66751","Early Miocene","Middle Miocene","23.03","11.608","12558"
"506109","occ","19406","","50364","Balaenopteridae indet.","family","42977","","Balaenopteridae","family","42977","Messinian","","7.246","5.333","12845"
"506121","occ","19248","","46164","""Cetotheriidae"" indet.","family","42973","","Cetotheriidae","family","66751","Burdigalian","Langhian","20.44","13.82","23682"
"506144","occ","","","46165","Balaenidae indet.","family","42978","","Balaenidae","family","42978","Langhian","","15.97","13.82","13672"
"506145","occ","","","46165","cf. Physeter sp.","genus","36807","","Physeter","genus","36807","Langhian","","15.97","13.82","13672"
"506146","occ","","","46165","Odontoceti indet.","suborder","42937","","Odontoceti","suborder","42937","Langhian","","15.97","13.82","13672"
"506156","occ","","","51335","""Cetotheriidae"" indet.","family","42973","","Cetotheriidae","family","66751","Zanclean","","5.333","3.6","13672"
"506157","occ","","","51335","Balaenoptera sp.","genus","36678","","Balaenoptera","genus","36678","Zanclean","","5.333","3.6","13672"
"506158","occ","","","51335","cf. Scaldicetus sp.","genus","36900","","Scaldicetus","genus","36900","Zanclean","","5.333","3.6","13672"
"506159","occ","","","51335","Delphinidae ? indet.","family","42953","","Delphinidae","family","42953","Zanclean","","5.333","3.6","13672"
"506160","occ","","","51335","cf. Physeter sp.","genus","36807","","Physeter","genus","36807","Zanclean","","5.333","3.6","13672"
"506161","occ","26386","","51335","cf. Mesoplodon sp.","genus","36763","","Mesoplodon","genus","36763","Zanclean","","5.333","3.6","13672"
"506307","occ","","","51383","Mysticeti ? indet.","suborder","42971","","Mysticeti","suborder","42971","Chattian","","28.1","23.03","13672"
"506308","occ","","","51384","Cetacea indet.","order","36652","","Cetacea","order","36652","Early Miocene","","23.03","15.97","13672"
"506309","occ","","","51385","cf. Scaldicetus sp.","genus","36900","","Scaldicetus","genus","36900","Middle Miocene","Late Miocene","15.97","5.333","13672"
"506310","occ","","","51386","""Cetotheriidae"" indet.","family","42973","","Cetotheriidae","family","66751","Serravallian","","13.82","11.62","13672"
"506311","occ","19249","","51387","Mysticeti indet.","suborder","42971","","Mysticeti","suborder","42971","Langhian","","15.97","13.82","23682"
"506313","occ","","","51388","Cetacea indet.","order","36652","","Cetacea","order","36652","Chattian","","28.1","23.03","13672"
"506316","occ","","","51389","Cetacea indet.","order","36652","","Cetacea","order","36652","Chattian","","28.1","23.03","13672"
"506317","occ","","","51390","Mammalodontidae indet.","family","53252","","Mammalodontidae","family","53252","Chattian","","28.1","23.03","13672"
"506318","occ","","","51391","Mysticeti indet.","suborder","42971","","Mysticeti","suborder","42971","Chattian","","28.1","23.03","13672"
"506320","occ","","","51392","Mammalodontidae indet.","family","53252","","Mammalodontidae","family","53252","Chattian","","28.1","23.03","13672"
"506321","occ","18323","","51393","n. gen. Janjucetus n. sp. hunderi","species","84035","","Janjucetus hunderi","species","84035","Chattian","","28.1","23.03","18292"
"506322","occ","","","51394","Mysticeti indet.","suborder","42971","","Mysticeti","suborder","42971","Chattian","","28.1","23.03","13672"
"506323","occ","","","48647","n. gen. Mammalodon n. sp. colliveri","species","63222","","Mammalodon colliveri","species","63222","Chattian","","28.1","23.03","12091"
"506350","occ","","","48647","Mysticeti indet.","suborder","42971","","Mysticeti","suborder","42971","Chattian","","28.1","23.03","13672"
"506351","occ","","","48647","Mammalodon informal new species 1","species","36757","species not entered","Mammalodon","genus","36757","Chattian","","28.1","23.03","13672"
"506353","occ","","","48647","Prosqualodon sp.","genus","36831","","Prosqualodon","genus","36831","Chattian","","28.1","23.03","13672"
"506354","occ","32616","","48647","Waipatiidae indet.","family","53260","","Waipatiidae","family","53260","Chattian","","28.1","23.03","59926"
"506368","occ","","","46166","Mammalodon sp.","genus","36757","","Mammalodon","genus","36757","Chattian","","28.1","23.03","13672"
"506369","occ","","","46166","Mammalodontidae indet.","family","53252","","Mammalodontidae","family","53252","Chattian","","28.1","23.03","13672"
"506370","occ","","","46166","""Cetotheriidae"" indet.","family","42973","","Cetotheriidae","family","66751","Chattian","","28.1","23.03","13672"
"506371","occ","","","46166","Mysticeti indet.","suborder","42971","","Mysticeti","suborder","42971","Chattian","","28.1","23.03","13672"
"506372","occ","","","46166","Odontoceti indet.","suborder","42937","","Odontoceti","suborder","42937","Chattian","","28.1","23.03","13672"
"506397","occ","","","51395","cf. Mammalodontidae indet.","family","53252","","Mammalodontidae","family","53252","Late Oligocene","Early Miocene","28.4","15.97","13672"
"506398","occ","","","51396","Cetacea indet.","order","36652","","Cetacea","order","36652","Serravallian","","13.82","11.62","13672"
"506403","occ","","","51397","Cetacea indet.","order","36652","","Cetacea","order","36652","Middle Miocene","","15.97","11.608","13672"
"506432","occ","","","46167","""Cetotheriidae"" indet.","family","42973","","Cetotheriidae","family","66751","Messinian","","7.246","5.333","13672"
"506433","occ","","","46167","cf. Balaena sp.","genus","36676","","Balaena","genus","36676","Messinian","","7.246","5.333","13672"
"506434","occ","","","46167","Balaenidae indet.","family","42978","","Balaenidae","family","42978","Messinian","","7.246","5.333","13672"
"506435","occ","","","46167","Balaenoptera sp.","genus","36678","","Balaenoptera","genus","36678","Messinian","","7.246","5.333","13672"
"506436","occ","","","46167","Megaptera sp.","genus","36760","","Megaptera","genus","36760","Messinian","","7.246","5.333","13672"
"506437","occ","","","46167","Physetodon n. sp. baileyi","species","63968","nomen dubium","Hoplocetinae","subfamily","63533","Messinian","","7.246","5.333","15489"
"506438","occ","","","46167","Physeteridae indet.","family","42967","","Physeteridae","family","42967","Messinian","","7.246","5.333","13672"
"506439","occ","","","46167","Ziphiidae indet.","family","42951","","Ziphiidae","family","42951","Messinian","","7.246","5.333","13672"
"506448","occ","","","51399","Mysticeti indet.","suborder","42971","","Mysticeti","suborder","42971","Early Miocene","","23.03","15.97","13672"
"506449","occ","","","51400","Cetacea indet.","order","36652","","Cetacea","order","36652","Late Miocene","","11.608","5.333","13672"
"506452","occ","23635","","51402","Megaptera sp.","genus","36760","","Megaptera","genus","36760","Zanclean","","5.333","3.6","13672"
"506463","occ","","","51403","Balaenidae ? indet.","family","42978","","Balaenidae","family","42978","Zanclean","","5.333","3.6","13672"
"506466","occ","19247","","51404","Mysticeti indet.","suborder","42971","","Mysticeti","suborder","42971","Burdigalian","","20.44","15.97","23682"
"506467","occ","13345","","45824","n. gen. Willungacetus n. sp. aldingensis","species","67022","nomen dubium","Mysticeti","suborder","42971","Rupelian","","33.9","28.1","14147"
"506469","occ","","","51405","Balaenidae indet.","family","42978","","Balaenidae","family","42978","Piacenzian","Gelasian","3.6","1.806","13672"
"506471","occ","","","51406","Mysticeti indet.","suborder","42971","","Mysticeti","suborder","42971","Early Miocene","","23.03","15.97","13672"
"506473","occ","","","51407","Squalodontidae ? indet.","family","42939","","Squalodontidae","family","42939","Burdigalian","","20.44","15.97","13672"
"506474","occ","","","51408","""Cetotheriidae"" indet.","family","42973","","Cetotheriidae","family","66751","Early Miocene","","23.03","15.97","13672"
"506478","occ","","","50343","Delphinidae ? indet.","family","42953","","Delphinidae","family","42953","Zanclean","","5.333","3.6","13672"
"506479","occ","","","50070","Squalodon n. sp. gambierensis","species","63494","invalid subgroup of","Archaeoceti","suborder","42933","Chattian","","28.1","23.03","13527"
"506482","occ","","","50070","Mysticeti indet.","suborder","42971","","Mysticeti","suborder","42971","Chattian","","28.1","23.03","13672"
